WBodyID,WaterBodyName,DataSource,StationID,StationName,Actual_StationID,Actual_Latitude,Actual_Longitude,DEP_WBID,SampleDate,ActivityDepth,DepthUnits,Parameter,Characteristic,Sample_Fraction,Result_Value,Result_Unit,QACode,Result_Comment,Original_Result_Value,Original_Result_Unit
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,7/25/2017 0:00,0.5,m,Turb_ntu,Turbidity,Total,0.75,NTU,,,0.75,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,12/4/2017 0:00,0.5,m,Turb_ntu,Turbidity,,1,NTU,,,1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/13/2018 11:00,0.5,m,Turb_ntu,Turbidity,,1,NTU,,,1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/8/2018 7:14,0.5,m,Turb_ntu,Turbidity,,1.6,NTU,,,1.6,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/7/2018 7:15,0.5,m,Turb_ntu,Turbidity,,1.2,NTU,,,1.2,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,10/23/2018 10:10,0.5,m,Turb_ntu,Turbidity,,1.1,NTU,,,1.1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,1/29/2019 9:50,0.5,m,Turb_ntu,Turbidity,,1.5,NTU,,,1.5,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,4/9/2019 9:30,0.5,m,Turb_ntu,Turbidity,,1.3,NTU,,,1.3,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,7/9/2019 9:13,0.5,m,Turb_ntu,Turbidity,,1.1,NTU,,,1.1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,10/8/2019 9:50,0.5,m,Turb_ntu,Turbidity,,0.8,NTU,,,0.8,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,1/28/2020 10:18,0.5,m,Turb_ntu,Turbidity,,1.1,NTU,,,1.1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,4/7/2020 9:00,0.5,m,Turb_ntu,Turbidity,,0.7,NTU,,,0.7,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,7/7/2020 12:45,0.5,m,Turb_ntu,Turbidity,,0.7,NTU,,,0.7,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,9/29/2020 9:10,0.5,m,Turb_ntu,Turbidity,,0.65,NTU,,,0.65,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/23/2021 11:40,0.5,m,Turb_ntu,Turbidity,,1.4,NTU,,,1.4,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/18/2021 11:45,0.5,m,Turb_ntu,Turbidity,,1.1,NTU,,,1.1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/17/2021 10:20,0.5,m,Turb_ntu,Turbidity,,0.7,NTU,,,0.7,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,11/9/2021 11:25,0.5,m,Turb_ntu,Turbidity,,0.8,NTU,,,0.8,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/22/2022 11:35,0.5,m,Turb_ntu,Turbidity,,0.55,NTU,,,0.55,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,7/7/2022 9:05,0.5,m,Turb_ntu,Turbidity,,0.45,NTU,,,0.45,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,9/6/2022 11:35,0.5,m,Turb_ntu,Turbidity,,0.45,NTU,,,0.45,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,10/26/2022 11:30,0.5,m,Turb_ntu,Turbidity,,0.95,NTU,,,0.95,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/7/2023 10:30,0.5,m,Turb_ntu,Turbidity,,2,NTU,,,2,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/16/2023 11:25,0.5,m,Turb_ntu,Turbidity,,0.75,NTU,,,0.75,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,8/15/2023 11:10,0.5,m,Turb_ntu,Turbidity,,0.7,NTU,,,0.7,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,11/14/2023 11:10,0.5,m,Turb_ntu,Turbidity,,0.75,NTU,,,0.75,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,2/13/2024 11:15,0.5,m,Turb_ntu,Turbidity,,1.1,NTU,,,1.1,NTU
7636,Lake Pickett,WIN_21FLORAN,BE9E, Pickett E,BE9E,28.604078,-81.108606,3003,5/14/2024 11:10,0.5,m,Turb_ntu,Turbidity,,0.85,NTU,,,0.85,NTU
